(
( 0.0252739 -4.32705e-06 -2.12205e-05 0.150669 )
( 0.0257803 -4.20723e-06 -2.57469e-05 0.152818 )
( 0.0262778 -4.04944e-06 -3.03153e-05 0.155229 )
( 0.0267666 -3.87049e-06 -3.42241e-05 0.157766 )
( 0.0272468 -3.68017e-06 -3.72234e-05 0.160363 )
( 0.0277186 -3.48576e-06 -3.92964e-05 0.162985 )
( 0.0281822 -3.29359e-06 -4.05297e-05 0.165613 )
( 0.0286375 -3.10789e-06 -4.10452e-05 0.168239 )
( 0.0290848 -2.93185e-06 -4.09673e-05 0.170854 )
( 0.0295243 -2.76791e-06 -4.041e-05 0.173455 )
( 0.029956 -2.61753e-06 -3.94712e-05 0.176038 )
( 0.03038 -2.48134e-06 -3.82339e-05 0.1786 )
( 0.0307965 -2.35978e-06 -3.67663e-05 0.18114 )
( 0.0312056 -2.25237e-06 -3.51247e-05 0.183654 )
( 0.0316074 -2.15789e-06 -3.33552e-05 0.186141 )
( 0.0320021 -2.07482e-06 -3.14948e-05 0.188599 )
( 0.0323898 -2.0015e-06 -2.95742e-05 0.191027 )
( 0.0327705 -1.93631e-06 -2.76183e-05 0.193423 )
( 0.0331444 -1.87788e-06 -2.56479e-05 0.195787 )
( 0.0335116 -1.82493e-06 -2.36792e-05 0.198117 )
( 0.0338722 -1.77629e-06 -2.17261e-05 0.200413 )
( 0.0342263 -1.73092e-06 -1.97997e-05 0.202674 )
( 0.0345741 -1.6879e-06 -1.79093e-05 0.2049 )
( 0.0349156 -1.64646e-06 -1.60624e-05 0.20709 )
( 0.0352509 -1.60593e-06 -1.42645e-05 0.209244 )
( 0.0355801 -1.56572e-06 -1.252e-05 0.211362 )
( 0.0359034 -1.52536e-06 -1.08326e-05 0.213445 )
( 0.0362208 -1.48451e-06 -9.20476e-06 0.215491 )
( 0.0365324 -1.44291e-06 -7.63844e-06 0.217501 )
( 0.0368384 -1.40044e-06 -6.13518e-06 0.219475 )
( 0.0371388 -1.35701e-06 -4.69602e-06 0.221413 )
( 0.0374337 -1.31266e-06 -3.32165e-06 0.223316 )
( 0.0377231 -1.26749e-06 -2.01241e-06 0.225184 )
( 0.0380073 -1.22164e-06 -7.67915e-07 0.227016 )
( 0.0382863 -1.17526e-06 4.12261e-07 0.228814 )
( 0.0385601 -1.1285e-06 1.52884e-06 0.230577 )
( 0.0388288 -1.08153e-06 2.58272e-06 0.232306 )
( 0.0390926 -1.03449e-06 3.57471e-06 0.234001 )
( 0.0393515 -9.87516e-07 4.50614e-06 0.235663 )
( 0.0396056 -9.40753e-07 5.37827e-06 0.237291 )
( 0.039855 -8.9434e-07 6.19215e-06 0.238887 )
( 0.0400997 -8.48416e-07 6.94894e-06 0.24045 )
( 0.0403399 -8.03117e-07 7.64979e-06 0.241982 )
( 0.0405756 -7.58574e-07 8.29623e-06 0.243481 )
( 0.0408069 -7.14911e-07 8.88955e-06 0.24495 )
( 0.0410338 -6.72237e-07 9.43104e-06 0.246387 )
( 0.0412564 -6.30657e-07 9.9223e-06 0.247794 )
( 0.0414749 -5.9025e-07 1.03648e-05 0.249171 )
( 0.0416892 -5.51057e-07 1.07602e-05 0.250518 )
( 0.0418995 -5.1316e-07 1.11104e-05 0.251836 )
( 0.0421058 -4.76672e-07 1.14164e-05 0.253125 )
( 0.0423082 -4.41654e-07 1.16792e-05 0.254385 )
( 0.0425067 -4.08135e-07 1.19006e-05 0.255616 )
( 0.0427014 -3.76142e-07 1.20821e-05 0.25682 )
( 0.0428924 -3.45694e-07 1.22253e-05 0.257996 )
( 0.0430797 -3.16795e-07 1.23318e-05 0.259145 )
( 0.0432634 -2.89451e-07 1.2403e-05 0.260266 )
( 0.0434436 -2.63665e-07 1.24405e-05 0.261361 )
( 0.0436203 -2.39436e-07 1.24458e-05 0.26243 )
( 0.0437936 -2.1676e-07 1.24205e-05 0.263472 )
( 0.0439636 -1.95621e-07 1.2366e-05 0.264489 )
( 0.0441302 -1.75994e-07 1.22839e-05 0.26548 )
( 0.0442936 -1.57845e-07 1.21756e-05 0.266446 )
( 0.0444537 -1.41139e-07 1.20424e-05 0.267386 )
( 0.0446108 -1.25837e-07 1.18857e-05 0.268302 )
( 0.0447647 -1.11903e-07 1.17068e-05 0.269193 )
( 0.0449157 -9.93018e-08 1.15071e-05 0.27006 )
( 0.0450636 -8.7999e-08 1.12879e-05 0.270903 )
( 0.0452086 -7.79621e-08 1.10507e-05 0.271721 )
( 0.0453508 -6.91604e-08 1.07968e-05 0.272516 )
( 0.0454901 -6.15653e-08 1.05272e-05 0.273286 )
( 0.0456266 -5.51504e-08 1.02434e-05 0.274033 )
( 0.0457604 -4.98901e-08 9.94647e-06 0.274757 )
( 0.0458916 -4.57584e-08 9.63797e-06 0.275457 )
( 0.04602 -4.27273e-08 9.31902e-06 0.276133 )
( 0.0461459 -4.07667e-08 8.99057e-06 0.276786 )
( 0.0462693 -3.98449e-08 8.65381e-06 0.277416 )
( 0.0463901 -3.99295e-08 8.30998e-06 0.278021 )
( 0.0465085 -4.09873e-08 7.9602e-06 0.278604 )
( 0.0466244 -4.29849e-08 7.60541e-06 0.279163 )
( 0.046738 -4.58873e-08 7.24668e-06 0.279698 )
( 0.0468493 -4.96576e-08 6.88497e-06 0.280208 )
( 0.0469583 -5.4257e-08 6.52115e-06 0.280695 )
( 0.047065 -5.96446e-08 6.15624e-06 0.281157 )
( 0.0471695 -6.57783e-08 5.79102e-06 0.281593 )
( 0.0472718 -7.26141e-08 5.4264e-06 0.282004 )
( 0.047372 -8.01061e-08 5.06308e-06 0.282389 )
( 0.0474701 -8.82057e-08 4.70195e-06 0.282747 )
( 0.0475661 -9.68604e-08 4.34368e-06 0.283078 )
( 0.0476601 -1.06014e-07 3.98874e-06 0.283379 )
( 0.0477522 -1.15604e-07 3.63794e-06 0.283651 )
( 0.0478422 -1.25564e-07 3.29171e-06 0.283891 )
( 0.0479304 -1.35819e-07 2.9507e-06 0.284097 )
( 0.0480166 -1.4629e-07 2.61529e-06 0.284269 )
( 0.0481011 -1.56884e-07 2.28587e-06 0.284402 )
( 0.0481837 -1.675e-07 1.96296e-06 0.284495 )
( 0.0482645 -1.78022e-07 1.64691e-06 0.284542 )
( 0.0483435 -1.88321e-07 1.33799e-06 0.28454 )
( 0.0484209 -1.9825e-07 1.03641e-06 0.284483 )
( 0.0484965 -2.07645e-07 7.4258e-07 0.284363 )
( 0.0485705 -2.1632e-07 4.56784e-07 0.284171 )
( 0.0486429 -2.24067e-07 1.79372e-07 0.283896 )
( 0.0487136 -2.30653e-07 -8.93837e-08 0.283523 )
( 0.0487828 -2.35815e-07 -3.49086e-07 0.283033 )
( 0.0488505 -2.39267e-07 -5.99125e-07 0.282403 )
( 0.0489166 -2.4069e-07 -8.38857e-07 0.281601 )
( 0.0489812 -2.39742e-07 -1.06738e-06 0.280587 )
( 0.0490444 -2.36054e-07 -1.28348e-06 0.279307 )
( 0.0491061 -2.29243e-07 -1.48543e-06 0.277694 )
( 0.0491665 -2.18912e-07 -1.67114e-06 0.275655 )
( 0.0492254 -2.04668e-07 -1.83776e-06 0.273071 )
( 0.049283 -1.86112e-07 -1.98174e-06 0.269783 )
( 0.0493393 -1.62843e-07 -2.09859e-06 0.265586 )
( 0.0493942 -1.34481e-07 -2.18259e-06 0.260207 )
( 0.0494479 -1.0074e-07 -2.22716e-06 0.253297 )
( 0.0495003 -6.15602e-08 -2.22485e-06 0.244412 )
( 0.0495515 -1.73363e-08 -2.16754e-06 0.232999 )
( 0.0496014 3.07346e-08 -2.04767e-06 0.218402 )
( 0.0496502 8.01185e-08 -1.8597e-06 0.199889 )
( 0.0496978 1.26227e-07 -1.60279e-06 0.17674 )
( 0.0497442 1.61655e-07 -1.28442e-06 0.148451 )
( 0.0497896 1.76067e-07 -9.25424e-07 0.115161 )
( 0.0498338 1.59008e-07 -5.66625e-07 0.0785725 )
( 0.0498769 1.098e-07 -2.69099e-07 0.0433194 )
( 0.049919 4.92019e-08 -8.48402e-08 0.0164712 )
( 0.04996 9.14138e-09 -1.17665e-08 0.00277981 )
( 0.05 0 0 0 )
)
